18,2.10
18,1.13
19,2.4
19,3.2
19,3.1
19,5.1
19,4.5
19,4.2
19,2.1
19,3.3
19,4.6
19,2.3
19,2.2
19,7.1
19,1.1
20,14.3
20,3.1
20,10.1
20,4.1
20,5.1
20,1.8
20,21.1
20,24.1
20,1.1
21,10.2
21,6.2
21,1.6
21,1.5
21,6.4
21,19.2
21,1.3
21,1.2
21,22.2
21,2.4
21,13.6
21,14.2
21,9.2
22,4.1
22,4.3
22,2.1
22,2.2
22,6.2
22,6.1
22,6.7
22,1.4
22,1.3
22,1.2
22,1.1
23,13.2
23,10.1
23,4.1
23,2.3
23,1.6
23,1.5
23,1.9
23,1.4
23,1.3
23,1.2
24,10.3
24,10.4
24,6.1
24,1.3
24,1.2
24,2.4
24,2.7
24,2.6
24,2.1
24,2.2
25,2.4
25,3.2
25,2.1
25,3.3
25,2.3
25,2.2
25,1.8
25,1.5
25,1.14
25,1.4
25,1.3
25,1.2
26,12.10
26,16.2
26,12.1
26,6.4
26,12.4
26,8.10
26,8.11
26,12.14
26,8.7
26,12.9
26,1.2
26,1.1
27,10.5
27,10.3
27,3.2
27,3.1
27,4.6
27,2.2
27,1.5
27,7.3
27,1.4
27,1.3
27,5.10
27,9.4
27,1.1
28,3.2
28,4.1
28,4.2
28,4.3
28,2.1
28,1.3
28,1.1
29,20.2
29,20.1
29,10.2
29,18.8
29,20.9
29,18.2
29,21.2
29,17.3
29,1.3
29,1.1
29,21.7
29,8.3
29,23.3
29,5.2
29,2.1
29,12.1
30,8.3
30,3.2
30,10.2
30,5.1
30,2.1
30,6.2
30,1.4
30,1.3
30,1.2
31,8.5
31,3.1
31,15.4
31,15.5
31,5.1
31,15.2
31,15.3
31,2.1
31,14.1
31,6.2
31,6.1
31,1.2
31,1.1
32,10.14
32,10.13
32,10.17
32,11.2
32,9.2
32,1.3
32,1.2
33,1.4
33,7.2
33,1.2
33,1.1
33,2.4
33,7.7
33,3.2
33,13.3
33,2.3
34,19.1
34,18.2
34,1.5
34,21.3
34,1.3
34,1.2
34,23.1
34,5.1
34,5.2
34,2.1
34,14.2
35,18.1
35,1.1
35,14.4
35,8.2
35,2.4
35,14.8
35,4.1
35,8.1
35,14.10
35,2.3
35,11.4
35,9.2
35,9.1
36,8.3
36,8.4
36,3.4
36,3.3
36,2.3
36,2.2
36,1.5
36,9.2
36,1.4
36,9.1
36,1.3
36,7.2
36,1.2
37,1.5
37,1.3
37,1.1
37,5.8
37,8.2
37,13.4
37,13.5
37,11.4
37,9.2
38,5.4
38,5.1
38,8.1
38,5.2
38,1.7
38,1.5
38,7.6
38,1.3
38,1.2
39,1.5
39,1.4
39,1.3
39,3.2
39,5.2
39,3.4
39,2.1
39,4.7
39,11.2
39,9.3
40,10.2
40,1.4
40,7.1
40,1.2
40,1.1
40,14.1
40,14.2
40,9.1
41,20.1
41,10.2
41,16.2
41,1.5
41,7.4
41,1.4
41,17.2
41,7.2
41,5.3
41,5.2
41,4.2
41,11.4
41,11.1
42,16.2
42,1.9
42,1.3
42,17.2
42,1.1
42,8.3
42,2.4
42,5.2
42,2.3
42,12.4
42,12.3
42,12.5
43,3.2
43,8.1
43,4.2
43,5.9
43,7.3
43,7.4
43,1.4
43,1.3
43,1.2
44,4.3
44,2.1
44,4.7
44,6.2
44,6.3
44,1.6
44,7.1
44,1.3
44,1.2
44,1.1
45,9.5
45,9.6
45,16.4
45,16.1
45,16.2
45,6.2
45,1.8
45,1.2
45,1.1
45,8.3
45,8.2
45,13.3
45,5.3
45,5.4
45,2.2
46,20.2
46,4.1
46,4.2
46,4.3
46,2.1
46,14.1
46,1.5
46,11.3
46,1.3
46,9.1
46,1.2
47,1.5
47,1.3
47,1.1
47,3.2
47,8.4
47,3.1
47,5.4
47,5.1
47,4.2
47,3.3
47,11.2
47,11.5
47,11.4
47,8.9
48,10.1
48,26.8
48,18.17
48,26.1
48,6.3
48,6.4
48,22.5
48,1.2
48,1.1
48,22.2
48,18.20
49,8.1
49,2.3
49,14.1
49,1.5
49,21.1
49,1.4
49,11.1
50,8.4
50,8.1
50,2.1
50,3.4
50,4.9
50,3.6
50,4.14
50,1.8
50,1.10
50,1.11
51,3.2
51,3.1
51,1.5
51,4.1
51,3.4
51,2.1
52,1.6
52,1.5
52,1.9
52,1.10
52,1.11
52,2.1
53,1.5
53,4.1
53,1.9
53,1.10
53,1.4
54,1.6
54,3.1
54,1.5
55,2.1
55,3.3
55,1.2
55,1.1
56,15.2
56,4.4
56,15.1
56,4.5
56,4.2
56,4.3
56,2.2
56,2.11
56,1.2
56,1.1
57,4.2
57,1.3
57,1.2
57,1.1
58,3.2
58,1.3
58,1.2
58,2.2
58,1.1
59,8.1
59,2.1
59,6.3
59,11.3
59,11.5
59,11.4
59,1.4
59,7.1
59,7.2
59,1.2
59,11.1
60,4.4
60,4.3
60,6.2
60,1.9
60,1.10
60,1.11
60,1.12
60,1.13
60,1.1
61,1.5
61,5.1
62,2.5
62,3.1
62,1.5
62,5.2
62,2.1
63,3.1
63,9.2
63,7.1
63,1.4
63,9.3
64,2.4
64,3.1
64,5.4
64,8.1
64,1.4
65,3.2
65,4.2
65,4.3
66,1.5
66,7.1
66,2.1
66,2.2
67,4.4
67,4.2
67,6.5
67,1.11
67,1.4
68,3.1
68,1.21
68,1.11
68,7.3
68,1.13
68,7.4
68,7.1
68,1.19
68,7.2
69,5.3
69,4.1
69,5.2
69,3.14
69,3.20
69,3.21
69,3.22
69,1.8
69,1.9
70,3.2
70,1.27
70,1.28
70,1.26
70,1.29
71,3.2
71,1.6
71,6.1
71,1.5
71,5.1
71,3.4
71,1.4
71,1.19
71,3.5
72,5.3
72,5.2
72,1.10
72,1.11
72,4.3
72,2.1
72,1.4
72,2.2
73,13.1
73,3.1
73,5.1
73,6.2
73,6.3
73,12.1
73,7.1
73,11.1
73,1.2
74,2.2
74,6.3
74,1.6
74,1.5
74,6.6
74,6.4
74,6.5
75,3.2
75,4.1
75,5.2
75,1.4
75,3.3
75,1.1
76,1.8
76,1.5
76,4.1
76,4.3
76,2.1
76,2.2
77,2.2
77,1.4
77,7.1
77,1.3
77,9.1
77,7.2
78,1.7
78,2.1
78,1.2
79,6.2
79,3.2
79,6.1
79,4.2
79,1.2
79,1.1
80,3.1
80,2.1
80,1.4
80,1.3
80,1.2
80,1.1
81,3.1
81,4.2
81,2.1
81,6.2
81,6.1
81,6.4
81,1.4
81,1.3
81,1.2
81,1.1
82,6.1
82,4.1
82,5.1
82,2.1
82,2.2
82,1.1
83,3.2
83,2.2
83,1.7
83,1.5
83,1.9
83,1.10
83,1.4
84,3.1
84,4.1
84,5.1
84,5.2
84,4.4
84,4.2
84,2.1
84,6.2
84,6.1
84,1.1
85,3.1
85,4.1
85,5.2
85,4.2
85,1.1
86,3.2
86,2.1
86,1.2
86,1.1
87,5.5
87,3.2
87,4.1
87,5.1
87,4.2
87,4.3
87,6.1
87,1.2
87,1.1
88,3.1
88,5.1
88,8.1
88,2.1
88,2.2
88,6.4
88,7.3
88,7.2
88,9.1
88,1.1
89,8.2
89,3.1
89,10.1
89,5.2
89,2.2
89,6.1
89,1.1
90,4.1
90,4.2
90,2.1
90,1.2
90,1.1
91,5.1
91,4.3
91,1.2
91,2.2
92,1.7
92,3.2
92,1.5
92,4.1
92,2.1
92,1.3
93,3.2
93,9.5
93,8.1
93,5.1
93,6.2
93,9.1
93,7.2
93,9.4
94,3.2
94,3.1
94,1.4
94,1.3
95,3.1
95,5.1
95,5.2
95,2.2
95,1.5
95,1.3
96,1.7
96,3.2
96,6.1
96,5.1
96,4.2
96,4.3
96,2.1
96,1.3
96,1.2
